name,url,country,province,thumbnail,average_tuition,average_tuition_currency,logo,type,Number of Students,International Students,University Type,Number of Academician,Erasmus,Scholarship Ratio,Urap Standings,Placement Rate,Technology Office,Student/Academician,Entrepreneurship Index Score,Library Area,Ar-Ge Expense,programs,features,address
Amsterdam University of Applied Sciences,https://univerlist.com/amsterdam-university-of-applied-sciences/,Netherlands,Amsterdam,https://univerlist.com/media/cache/8d/3d/8d3d1706a3ef4a618a60498b5f85d52f.webp,"817,027",EUR,https://univerlist.com/media/cache/26/90/26902a9457288cccf18711e5c8dd158e.webp,Public,45.460,,Public,,Yes,Public University,,-,No,,,,,"[{'program_name': 'European School of Physiotherapy', 'language': 'English', 'year': '3', 'tuition': None}, {'program_name': 'Fashion and Textile Technologies', 'language': 'English', 'year': '4', 'tuition': None}, {'program_name': 'International Business(fast Track)', 'language': 'English', 'year': '3', 'tuition': None}, {'program_name': 'International Business(full Time)', 'language': 'English', 'year': '4', 'tuition': None}, {'program_name': 'International Business(part Time)', 'language': 'English', 'year': '-', 'tuition': None}, {'program_name': 'Sport Studies', 'language': 'English', 'year': '4', 'tuition': None}]",[],Benno Premsela building (BPH)Rhijnspoorplein 11091 GC Amsterdam020-5954700
University of the Thai Chamber of Commerce,https://univerlist.com/university-of-the-thai-chamber-of-commerce/,Thailand,Bangkok,https://univerlist.com/media/cache/62/2c/622cb594cdd2407598f5ae322365e3dc.webp,"72,048",USD,https://univerlist.com/media/cache/0f/4f/0f4fdbfe53a8ff8eaf8df039bb8241dc.webp,Private,,,Private,,No,None,,-,No,,,,,[],"[""Car Park"", ""Clubs and Societies"", ""Security"", ""Health Center"", ""Conference Hall"", ""Cafeteria"", ""Career Office"", ""Language Centre"", ""Alumni Clubs"", ""Library""]","University of the Thai Chamber of Commerce"
Silpakorn University,https://univerlist.com/silpakorn-university/,Thailand,Bangkok,https://univerlist.com/media/cache/91/1b/911bb96c3679ab8b072b15e4a90d6c1a.webp,"16,293",THB,https://univerlist.com/media/cache/dd/76/dd76225b59e677f23aca406f40b3b1a9.webp,Public,,,Public,,No,Public University,,-,No,,,,,[],"[""Car Park"", ""Clubs and Societies"", ""Security"", ""Health Center"", ""Student House"", ""Dormitory"", ""Cafeteria"", ""Career Office"", ""Research Laboratory"", ""Sport Center"", ""Prayer Room"", ""Alumni Clubs"", ""Library""]","Silpakorn University"
Stockholm University,https://univerlist.com/stockholm-university/,Sweden,Stockholm,https://univerlist.com/media/cache/64/b2/64b202c404d954bec860e245ea8b8f20.webp,"939,900",SEK,https://univerlist.com/media/cache/6b/ea/6bea069f7bfcb72ed92684732cc43f12.webp,Public,,,Public,,Yes,Public University,,-,No,,,,,[],"[""Bank"", ""Biomechanics Laboratory"", ""Music Studio"", ""Unobstructed Campus"", ""Conference Hall"", ""Museum"", ""Cafeteria"", ""Bikes on Campus"", ""Research Laboratory"", ""Sport Center"", ""Student Central"", ""Library""]","Stockholm University"
University of Sydney,https://univerlist.com/university-of-sydney/,Australia,Sydney,https://univerlist.com/media/cache/8e/2e/8e2ea7d61200d815361c6fb6d83d4adf.webp,"475,744",AUD,https://univerlist.com/media/cache/dc/d7/dcd76a8b729a6a858946934049aee948.webp,Public,,,Public,,No,Public University,,-,No,,,,,[],"[""Fitness Center"", ""Copy Center"", ""Gym"", ""Computer Games and Animation Laboratory"", ""Cafeteria"", ""Virtual Library"", ""Career Office"", ""Academic Counseling"", ""Stadium"", ""Alumni Clubs"", ""Library""]","University of Sydney"
University of California San Diego,https://univerlist.com/university-of-california-san-diego/,United States of America,California,https://univerlist.com/media/cache/f9/88/f98866f8efb338847f3b931fa87beb00.webp,"3,274,049",USD,https://univerlist.com/media/cache/7d/10/7d10872d67aa957681f14f8973ceba1e.webp,Public,40.473,,Public,,Yes,Public University,,%31.5,No,,,,,[],"[""Athletics Field"", ""Fitness Center"", ""Car Park"", ""Cinema"", ""Copy Center"", ""Conference Hall"", ""Dormitory"", ""Film Studio"", ""Cafeteria"", ""Career Office"", ""Academic Counseling"", ""Stadium"", ""Alumni Clubs""]","9500 Gilman Dr La Jolla CA 92093 United States"
Sciences Po,https://univerlist.com/sciences-po/,France,Paris,https://univerlist.com/media/cache/3a/8b/3a8b6492eb8d6254356b6589226d45b2.webp,"923,048",EUR,https://univerlist.com/media/cache/84/10/841054b38d90c02b0116abdbcbb30370.webp,Public,,,Public,,Yes,Public University,,-,No,,,,,[],"[""Amphitheatre"", ""Music Studio"", ""Clubs and Societies"", ""Unobstructed Campus"", ""Health Center"", ""Cafeteria"", ""Research Laboratory"", ""Sport Center"", ""Art Center"", ""Student Central"", ""Online Lecture"", ""Library""]","27, rue Saint Guillaume - 75337 Paris Cedex 07"
Nagaoka University,https://univerlist.com/nagaoka-university/,Japan,Nagaoka,https://univerlist.com/media/cache/46/f6/46f6968d260c4f2b4666e61f98cb9c51.webp,"373,574",JPY,https://univerlist.com/media/cache/76/7d/767d18345d48fa211b663ef9161025a8.webp,Private,,,Private,,No,None,,-,No,,,,,[],"[""Biomechanics Laboratory"", ""Fitness Center"", ""Music Studio"", ""Copy Center"", ""Dormitory"", ""Gym"", ""Computer Games and Animation Laboratory"", ""Career Office"", ""Academic Counseling"", ""Alumni Clubs"", ""Library""]","Nagaoka University"
University of Wollongong,https://univerlist.com/university-of-wollongong/,Australia,Wollongong,https://univerlist.com/media/cache/0e/47/0e47a3b08a95dc2226be26ff6345f9bc.webp,"1,366,779",AUD,https://univerlist.com/media/cache/92/19/9219230e3ec6f3f32ac716bdb7363848.webp,Public,31.463,,Public,,No,Public University,,-,No,,,,,[],"[""Biomechanics Laboratory"", ""Car Park"", ""Health Center"", ""Copy Center"", ""Conference Hall"", ""Student House"", ""Gym"", ""Computer Games and Animation Laboratory"", ""Career Office"", ""Academic Counseling"", ""Library""]","Northfields Ave Wollongong NSW 2522 Australia"
Okayama Prefectural University,https://univerlist.com/okayama-prefectural-university/,Japan,Okayama,https://univerlist.com/media/cache/68/9a/689ab20367c2175c92ff887b63d5f0b4.webp,"348,613",JPY,https://univerlist.com/media/cache/0f/3d/0f3d083e28043a2ef9cbef5d7570504b.webp,Public,,,Public,,No,Public University,,-,No,,,,,[],"[""It Services"", ""Car Park"", ""Clubs and Societies"", ""Copy Center"", ""Conference Hall"", ""Computer Games and Animation Laboratory"", ""Career Office"", ""Research Laboratory"", ""Student Central"", ""Martial Arts Facility"", ""Wifi"", ""Library""]","111 Kuboki, Soja-shi, Okayama, 719-1197 Japan"
Kansas State University,https://univerlist.com/kansas-state-university/,United States of America,Kansas,https://univerlist.com/media/cache/ab/58/ab583730087fe51438de85b32656dc0c.webp,"1,907,056",USD,https://univerlist.com/media/cache/14/a0/14a006c4480df4fcd5ead3fda6fef70c.webp,Public,,,Public,,Yes,Public University,,-,No,,,,,[],"[""Athletics Field"", ""Fitness Center"", ""Car Park"", ""Security"", ""Swimming Pool"", ""Copy Center"", ""Student House"", ""Dormitory"", ""Cafeteria"", ""Bikes on Campus"", ""Career Office"", ""Gallery"", ""Table Tennis"", ""Theatre""]","Manhattan KS 66506 United States"
University of Zaragoza,https://univerlist.com/university-of-zaragoza/,Spain,Zaragoza,https://univerlist.com/media/cache/1f/99/1f99e0e070027f66f5b58c12805e7b40.webp,"221,005",USD,https://univerlist.com/media/cache/d2/15/d21515a118febacfd84225122bfb6733.webp,Public,,,Public,,Yes,Public University,,-,No,,,,,[],"[""Clubs and Societies"", ""Security"", ""Health Center"", ""Conference Hall"", ""Dormitory"", ""Gym"", ""Career Office"", ""Prayer Room"", ""Academic Counseling"", ""Dining Hall"", ""Library""]","University of Zaragoza"
University of Alcala,https://univerlist.com/university-of-alcala/,Spain,Madrid,https://univerlist.com/media/cache/52/8d/528d6a5ada05ddd477cf29a3c264d15f.webp,,USD,https://univerlist.com/media/cache/17/35/1735e9e71dcef424dc9988da1413c1d2.webp,Public,29.000,,Public,,Yes,Public University,,-,Yes,,,,,[],"[""Security"", ""Health Center"", ""Conference Hall"", ""Student House"", ""Cafeteria"", ""Career Office"", ""Research Laboratory"", ""Student Central"", ""Wifi"", ""Library""]","Colegio de San Ildefonso (Patio de Santo Tomás) Plaza de San Diego, s/n 28801 Alcalá de Henares (Madrid)"
University of Northampton,https://univerlist.com/university-of-northampton/,United Kingdom,Northampton,https://univerlist.com/media/cache/ee/c0/eec09e3de073a5132d70434abe479377.webp,"759,669",USD,https://univerlist.com/media/cache/aa/ef/aaef96f3aa2fb0689acfec59382cfa50.webp,Public,17.500,,Public,,Yes,Public University,,-,No,,,,,"[{'program_name': 'Accounting', 'language': 'English', 'year': '-', 'tuition': None}, {'program_name': 'Accounting', 'language': 'English', 'year': '3', 'tuition': None}, {'program_name': 'Accounting and Finance', 'language': 'English', 'year': '-', 'tuition': None}, {'program_name': 'Acting', 'language': 'English', 'year': '-', 'tuition': None}, {'program_name': 'Acting Creative Practice', 'language': 'English', 'year': '-', 'tuition': None}, {'program_name': 'Administration', 'language': 'English', 'year': '3', 'tuition': None}, {'program_name': 'Adult Nursing', 'language': 'English', 'year': '-', 'tuition': None}, {'program_name': 'Advertising', 'language': 'English', 'year': '-', 'tuition': None}]","[""Bank"", ""Walking Track"", ""Security"", ""Health Center"", ""Cafeteria"", ""Bikes on Campus"", ""Virtual Library"", ""Sport Center"", ""Student Central"", ""Library""]","Park Campus Boughton Green Rd Northampton NN2 7AL United Kingdom"
Tilburg University,https://univerlist.com/tilburg-university/,Netherlands,Tilburg,https://univerlist.com/media/cache/5f/74/5f7464605210fe01ffcaa543416f6af1.webp,"942,220",USD,https://univerlist.com/media/cache/86/34/8634fde46ccfabd433045832faf20ae3.webp,Public,14.269,,Public,,Yes,Public University,,-,No,,,,,"[{'program_name': 'Cognitive Science and Artificial Intelligence', 'language': 'English', 'year': '3', 'tuition': None}, {'program_name': 'Data Science', 'language': 'English', 'year': '3', 'tuition': None}, {'program_name': 'Econometrics and Operations Research', 'language': 'English', 'year': '3', 'tuition': None}, {'program_name': 'Economics', 'language': 'English', 'year': '3', 'tuition': None}, {'program_name': 'Entrepreneurship and Business Innovation', 'language': 'English', 'year': '3', 'tuition': None}, {'program_name': 'Global Law', 'language': 'English', 'year': '3', 'tuition': None}, {'program_name': 'Global Management of Social Issues', 'language': 'English', 'year': '3', 'tuition': None}, {'program_name': 'Human Resource Studies People Management', 'language': 'English', 'year': '3', 'tuition': None}]","[""Bank"", ""Walking Track"", ""Security"", ""Health Center"", ""Gym"", ""Cafeteria"", ""Bikes on Campus"", ""Career Office"", ""Wifi"", ""Library""]","Warandelaan 2 5037 AB Tilburg Netherlands"
University of Strasbourg,https://univerlist.com/university-of-strasbourg/,France,Strasbourg,https://univerlist.com/media/cache/3b/7b/3b7b93d3e6a7457bfd6a680588e26d64.webp,"51,760",EUR,https://univerlist.com/media/cache/8f/16/8f1617cfc5419dd3dd08c342ab6257de.webp,Public,,,Public,,Yes,Public University,,-,No,,,,,[],"[""Clubs and Societies"", ""Unobstructed Campus"", ""Health Center"", ""Student House"", ""Dormitory"", ""Museum"", ""Cafeteria"", ""Virtual Library"", ""Research Laboratory"", ""Sport Center"", ""Library""]","4 Rue Blaise Pascal, 67081 Strasbourg, Fransa"
Torrens University Australia,https://univerlist.com/torrens-university-australia/,Australia,Adelaide,https://univerlist.com/media/cache/e1/13/e11394a73ac2c4493c7958ad50d2f1ee.webp,"3,379,984",USD,https://univerlist.com/media/cache/3f/3d/3f3d095f231cf7c44885629fa137c27e.webp,Private,,,Private,,Yes,None,,-,Yes,,,,,[],"[""Bank"", ""Walking Track"", ""Fitness Center"", ""Car Park"", ""Security"", ""Health Center"", ""Gym"", ""Cafeteria"", ""Bikes on Campus"", ""Career Office"", ""Table Tennis"", ""Library""]","Torrens University Australia"
İstanbul Medipol University,https://univerlist.com/istanbul-medipol-university/,Turkey,İstanbul,https://univerlist.com/media/cache/c4/71/c471d79a50f4414058d16f9297fd2162.webp,"181,372",USD,https://univerlist.com/media/cache/0b/ef/0befda67e00b0922cbdd905166708964.webp,Private,41.511,7.38,Private,1.452,Yes,16%,45.0,%99.33,Yes,28.0,50.49,6503.0,"72.636.927,1","[{'program_name': 'Accounting and Taxation Applications(50%Discount)', 'language': 'Turkish', 'year': '2', 'tuition': ''}, {'program_name': 'Accounting and Taxation Applications(scholarship)', 'language': 'Turkish', 'year': '2', 'tuition': ''}, {'program_name': 'Anaesthesia(50%Discount)', 'language': 'Turkish', 'year': '2', 'tuition': ''}, {'program_name': 'Anaesthesia(50%Discount)', 'language': 'Turkish', 'year': '2', 'tuition': ''}, {'program_name': 'Anaesthesia(in English)(50%Discount)', 'language': 'English', 'year': '2', 'tuition': ''}, {'program_name': 'Anaesthesia(in English)(scholarship)', 'language': 'English', 'year': '2', 'tuition': ''}, {'program_name': 'Anaesthesia(scholarship)', 'language': 'Turkish', 'year': '2', 'tuition': ''}, {'program_name': 'Anaesthesia(scholarship)', 'language': 'Turkish', 'year': '2', 'tuition': ''}]","[""Bank"", ""Car Park"", ""In-campus Transportation"", ""Security"", ""Health Center"", ""Refectory"", ""Conference Hall"", ""Dormitory"", ""Gym"", ""Dance Hall"", ""Cafeteria"", ""Library""]","İstanbul Medipol University"
Kahramanmaraş İstiklal University,https://univerlist.com/kahramanmaras-istiklal-university/,Turkey,Kahramanmaraş,https://univerlist.com/media/cache/19/28/1928fa8220d6f2d06b3bd964bf8f92f2.webp,,,https://univerlist.com/media/cache/16/55/16550bed0d02d7508383932b2b3a502f.webp,Public,1.488,,Public,42.0,Yes,Public University,,-,No,35.0,,,,"[{'program_name': 'Accounting and Taxation Applications', 'language': 'Turkish', 'year': '2', 'tuition': None}, {'program_name': 'Automotive Technology', 'language': 'Turkish', 'year': '2', 'tuition': None}, {'program_name': 'Construction Technology', 'language': 'Turkish', 'year': '2', 'tuition': None}, {'program_name': 'Electricity', 'language': 'Turkish', 'year': '2', 'tuition': None}, {'program_name': 'Electronic Technology', 'language': 'Turkish', 'year': '2', 'tuition': None}, {'program_name': 'Laboratory and Veterinary Health', 'language': 'Turkish', 'year': '2', 'tuition': None}, {'program_name': 'Machine', 'language': 'Turkish', 'year': '2', 'tuition': None}]",[],Kahramanmaraş İstiklal University
Ondokuz Mayıs University,https://univerlist.com/ondokuz-mayis-university/,Turkey,Samsun,https://univerlist.com/media/cache/e2/e8/e2e8eda7b770c8839230ff355f21be75.webp,,,https://univerlist.com/media/cache/d9/f2/d9f219cf206a6f977488582f200e2875.webp,Public,54.471,3.162,Public,2.353,Yes,Public University,27.0,%98.25,Yes,22.0,,,,"[{'program_name': 'Accounting and Taxation Applications', 'language': 'Turkish', 'year': '2', 'tuition': None}, {'program_name': 'Accounting and Taxation Applications', 'language': 'Turkish', 'year': '2', 'tuition': None}, {'program_name': 'Accounting and Taxation Applications', 'language': 'Turkish', 'year': '2', 'tuition': None}, {'program_name': 'Accounting and Taxation Applications', 'language': 'Turkish', 'year': '2', 'tuition': None}, {'program_name': 'Accounting and Taxation Applications', 'language': 'Turkish', 'year': '2', 'tuition': None}, {'program_name': 'Agricultural Biotechnology', 'language': 'Turkish', 'year': '4', 'tuition': None}, {'program_name': 'Agricultural Economics', 'language': 'Turkish', 'year': '4', 'tuition': None}, {'program_name': 'Agricultural Machinery', 'language': 'Turkish', 'year': '2', 'tuition': None}]","[""Bank"", ""Cargo"", ""Car Park"", ""In-campus Transportation"", ""Spa Center"", ""Security"", ""Unobstructed Campus"", ""Swimming Pool"", ""Health Center"", ""Refectory"", ""Copy Center"", ""Conference Hall"", ""Dormitory"", ""Radio Studio"", ""Gym"", ""Tennis Court"", ""Cafeteria"", ""Bikes on Campus"", ""Guest house"", ""Library""]","Ondokuz Mayıs University"
Turkish-Japanese Science and Technology University,https://univerlist.com/turkish-japanese-science-and-technology-university/,Turkey,İstanbul,https://univerlist.com/media/cache/2e/04/2e0446705f7f673ef636b3a387f05092.webp,,XYZ,https://univerlist.com/media/cache/9b/b2/9bb218ec6c1a42ccd7d1601228d921ab.webp,Public,,,Public,,No,Public University,,-,No,,,,,[],[],Turkish-Japanese Science and Technology University
İstanbul University-Cerrahpaşa,https://univerlist.com/istanbul-university-cerrahpasa/,Turkey,İstanbul,https://univerlist.com/media/cache/b9/ed/b9edb59e1037bb5e0f21e52f4a7fb334.webp,,XYZ,https://univerlist.com/media/cache/f6/d1/f6d13f8e7e176550ac69e73d2f701d34.webp,Public,,,Public,,Yes,Public University,,-,No,,,,,"[{'program_name': 'Accounting and Taxation Applications', 'language': 'Turkish', 'year': '2', 'tuition': None}, {'program_name': 'Air Conditioning and Refrigeration Technology', 'language': 'Turkish', 'year': '2', 'tuition': None}, {'program_name': 'Aircraft Technology', 'language': 'Turkish', 'year': '2', 'tuition': None}, {'program_name': 'Audiology', 'language': 'Turkish', 'year': '4', 'tuition': None}, {'program_name': 'Automotive Technology', 'language': 'Turkish', 'year': '2', 'tuition': None}, {'program_name': 'Banking and Finance', 'language': 'Turkish', 'year': '2', 'tuition': None}, {'program_name': 'Biomedical Device Technology', 'language': 'Turkish', 'year': '2', 'tuition': None}, {'program_name': 'Business Management', 'language': 'Turkish', 'year': '2', 'tuition': None}]",[],İstanbul University-Cerrahpaşa
İstanbul Health and Technology University,https://univerlist.com/istanbul-health-and-technology-university/,Turkey,İstanbul,https://univerlist.com/media/cache/5c/63/5c63fbc791ae780430630604beb575e2.webp,,XYZ,https://univerlist.com/media/cache/a1/c2/a1c2632b72d18a508b569fa005b95de9.webp,Private,2.240,4.0,Private,254.0,Yes,63%,,%97.11,No,,,,-,[],[],İstanbul Health and Technology University
Abant İzzet Baysal University,https://univerlist.com/abant-izzet-baysal-university/,Turkey,Bolu,https://univerlist.com/media/cache/b9/b9/b9b9d28a75ad838616c1ab8292e38633.webp,,,https://univerlist.com/media/cache/94/88/94883ae6cc7eae7292c631001e811880.webp,Public,31.863,290.0,Public,1.393,Yes,Public University,48.0,%98.65,Yes,21.0,,,,"[{'program_name': 'Accounting and Taxation Applications', 'language': 'Turkish', 'year': '2', 'tuition': None}, {'program_name': 'Accounting and Taxation Applications', 'language': 'Turkish', 'year': '2', 'tuition': None}, {'program_name': 'Architectural Restoration', 'language': 'Turkish', 'year': '2', 'tuition': None}, {'program_name': 'Architecture', 'language': 'Turkish', 'year': '4', 'tuition': None}, {'program_name': 'Automotive Technology', 'language': 'Turkish', 'year': '2', 'tuition': None}, {'program_name': 'Automotive Technology', 'language': 'Turkish', 'year': '2', 'tuition': None}, {'program_name': 'Banking and Finance', 'language': 'Turkish', 'year': '2', 'tuition': None}, {'program_name': 'Biology(in English)', 'language': 'English', 'year': '4', 'tuition': None}]","[""Amphitheatre"", ""Bank"", ""Walking Track"", ""Cargo"", ""Car Park"", ""In-campus Transportation"", ""Cinema"", ""Security"", ""Unobstructed Campus"", ""Swimming Pool"", ""Health Center"", ""Refectory"", ""Copy Center"", ""Conference Hall"", ""Dormitory"", ""Hairdresser"", ""Radio Studio"", ""Gym"", ""Tennis Court"", ""Film Studio"", ""Dance Hall"", ""Cafeteria"", ""Library""]","Abant İzzet Baysal University"
